CustomerID,ProductID,ReviewScore,ReviewText
CUST118198,PROD143887,4,"Decent, but could be improved."
CUST126660,PROD119333,4,Not worth the price.
CUST110793,PROD130488,4,Exceeded expectations. Great value for money.
CUST119844,PROD108282,2,Amazing product! I love it.
CUST105467,PROD101311,2,Not worth the price.
CUST128447,PROD140083,3,Not worth the price.
CUST119700,PROD103302,5,Amazing product! I love it.
CUST106831,PROD109481,2,Excellent product! Highly recommend.
CUST117489,PROD132365,4,Super fast delivery and great packaging!
CUST123802,PROD131294,4,Super fast delivery and great packaging!
CUST104983,PROD141372,5,Excellent product! Highly recommend.
CUST108861,PROD129250,2,Average quality. Expected better.
CUST120047,PROD104308,4,Amazing product! I love it.
CUST103378,PROD125316,5,Not worth the price.
CUST114275,PROD109225,5,Terrible experience. Will not buy again.
CUST102703,PROD112507,4,Exceeded expectations. Great value for money.
CUST131326,PROD117541,3,Amazing product! I love it.
CUST125063,PROD113778,1,Exceeded expectations. Great value for money.
CUST116667,PROD110035,4,Super fast delivery and great packaging!
CUST111018,PROD105357,4,Poor customer service. Disappointed.
CUST103720,PROD131100,4,Super fast delivery and great packaging!
CUST103622,PROD132593,3,Super fast delivery and great packaging!
CUST121863,PROD114467,5,Not worth the price.
CUST120147,PROD131530,1,Average quality. Expected better.
CUST128017,PROD105290,1,Average quality. Expected better.
CUST104713,PROD120743,2,Very satisfied with the quality.
CUST122505,PROD130953,2,Exceeded expectations. Great value for money.
CUST107544,PROD127819,2,"Decent, but could be improved."
CUST113093,PROD118062,3,Not worth the price.
CUST128508,PROD127792,5,Not worth the price.
CUST102352,PROD108424,2,Exceeded expectations. Great value for money.
CUST122518,PROD113609,5,Exceeded expectations. Great value for money.
CUST109521,PROD143157,5,Super fast delivery and great packaging!
CUST121218,PROD108015,1,"Decent, but could be improved."
CUST107242,PROD131537,2,Exceeded expectations. Great value for money.
CUST118200,PROD142871,5,Average quality. Expected better.
CUST102550,PROD103692,5,Not worth the price.
CUST117241,PROD113449,3,Exceeded expectations. Great value for money.
CUST130014,PROD106623,2,Amazing product! I love it.
CUST101021,PROD108906,1,Not worth the price.
CUST115163,PROD100173,4,Not worth the price.
CUST103355,PROD105526,4,Very satisfied with the quality.
CUST101210,PROD100103,4,Poor customer service. Disappointed.
CUST131774,PROD114025,3,Very satisfied with the quality.
CUST102050,PROD107069,3,"Decent, but could be improved."
CUST130278,PROD132137,5,Terrible experience. Will not buy again.
CUST129962,PROD122979,5,Average quality. Expected better.
CUST121933,PROD143231,4,Poor customer service. Disappointed.
CUST114750,PROD124277,5,Exceeded expectations. Great value for money.
CUST131934,PROD133851,4,Excellent product! Highly recommend.
CUST107242,PROD127766,4,Amazing product! I love it.
CUST106209,PROD136388,2,"Decent, but could be improved."
CUST120482,PROD127299,1,Exceeded expectations. Great value for money.
CUST108816,PROD100580,1,Excellent product! Highly recommend.
CUST126589,PROD134649,5,Terrible experience. Will not buy again.
CUST115793,PROD108174,2,Super fast delivery and great packaging!
CUST118781,PROD117568,4,Amazing product! I love it.
CUST103034,PROD139490,1,Poor customer service. Disappointed.
CUST113598,PROD112718,3,Very satisfied with the quality.
CUST103902,PROD142334,4,Excellent product! Highly recommend.
CUST102276,PROD112593,2,Average quality. Expected better.
CUST129897,PROD120707,1,Poor customer service. Disappointed.
CUST119286,PROD109928,2,Average quality. Expected better.
CUST129429,PROD110180,1,Terrible experience. Will not buy again.
CUST112528,PROD130392,5,Poor customer service. Disappointed.
CUST116227,PROD105735,3,Terrible experience. Will not buy again.
CUST127376,PROD112263,4,Exceeded expectations. Great value for money.
CUST103412,PROD100430,1,Very satisfied with the quality.
CUST101098,PROD102647,4,Poor customer service. Disappointed.
CUST108549,PROD142081,2,Very satisfied with the quality.
CUST109705,PROD109955,5,Excellent product! Highly recommend.
CUST123341,PROD107032,5,Very satisfied with the quality.
CUST108899,PROD111789,4,Terrible experience. Will not buy again.
CUST113231,PROD130284,5,Terrible experience. Will not buy again.
CUST130091,PROD140396,4,Super fast delivery and great packaging!
CUST110185,PROD113643,1,Not worth the price.
CUST113576,PROD108375,4,"Decent, but could be improved."
CUST126622,PROD141727,3,Very satisfied with the quality.
CUST116731,PROD118469,4,Super fast delivery and great packaging!
CUST100846,PROD109969,3,Average quality. Expected better.
CUST123477,PROD129815,2,Average quality. Expected better.
CUST110490,PROD131259,1,Not worth the price.
CUST119281,PROD105628,3,Poor customer service. Disappointed.
CUST107524,PROD111348,5,Super fast delivery and great packaging!
CUST130121,PROD129184,4,Poor customer service. Disappointed.
CUST110353,PROD109132,1,Average quality. Expected better.
CUST113640,PROD139106,4,Very satisfied with the quality.
CUST110260,PROD111485,4,"Decent, but could be improved."
CUST104507,PROD143327,1,Terrible experience. Will not buy again.
CUST108163,PROD132607,1,Exceeded expectations. Great value for money.
CUST105045,PROD123128,5,Exceeded expectations. Great value for money.
CUST109969,PROD137000,2,Excellent product! Highly recommend.
CUST107915,PROD114175,3,Super fast delivery and great packaging!
CUST101855,PROD107828,5,Super fast delivery and great packaging!
CUST116797,PROD137139,2,Terrible experience. Will not buy again.
CUST120091,PROD113397,2,Poor customer service. Disappointed.
CUST112731,PROD134021,2,Excellent product! Highly recommend.
CUST101517,PROD103587,3,"Decent, but could be improved."
CUST127074,PROD101570,4,Excellent product! Highly recommend.
CUST122464,PROD100607,4,Terrible experience. Will not buy again.
CUST128222,PROD126536,5,Super fast delivery and great packaging!
CUST108717,PROD136685,1,Poor customer service. Disappointed.
CUST131005,PROD112442,3,"Decent, but could be improved."
CUST127717,PROD114806,2,Excellent product! Highly recommend.
CUST128497,PROD132199,3,Super fast delivery and great packaging!
CUST129182,PROD141311,1,Super fast delivery and great packaging!
CUST128306,PROD105668,4,Average quality. Expected better.
CUST103622,PROD123184,4,Poor customer service. Disappointed.
CUST115433,PROD118988,5,Very satisfied with the quality.
CUST121539,PROD107048,2,Excellent product! Highly recommend.
CUST115328,PROD115696,5,Poor customer service. Disappointed.
CUST108314,PROD132050,3,Terrible experience. Will not buy again.
CUST108717,PROD102195,2,Average quality. Expected better.
CUST128900,PROD122825,3,Very satisfied with the quality.
CUST111224,PROD134473,5,Terrible experience. Will not buy again.
CUST129691,PROD108555,4,Average quality. Expected better.
CUST100869,PROD115242,2,Exceeded expectations. Great value for money.
CUST102801,PROD104320,3,Average quality. Expected better.
CUST100464,PROD102263,5,Not worth the price.
CUST131716,PROD130485,2,Poor customer service. Disappointed.
CUST129843,PROD138575,3,Excellent product! Highly recommend.
CUST125035,PROD118491,4,Not worth the price.
CUST118007,PROD135746,4,"Decent, but could be improved."
CUST103866,PROD115644,3,Average quality. Expected better.
CUST113856,PROD134560,3,Very satisfied with the quality.
CUST110885,PROD124914,5,Exceeded expectations. Great value for money.
CUST129994,PROD122943,2,Terrible experience. Will not buy again.
CUST122927,PROD114591,3,Super fast delivery and great packaging!
CUST125337,PROD110461,3,Exceeded expectations. Great value for money.
CUST125288,PROD106305,3,Excellent product! Highly recommend.
CUST100104,PROD115777,3,"Decent, but could be improved."
CUST125060,PROD131872,1,Excellent product! Highly recommend.
CUST126044,PROD135385,1,Excellent product! Highly recommend.
CUST100534,PROD114746,2,Exceeded expectations. Great value for money.
CUST123811,PROD141269,1,Not worth the price.
CUST118255,PROD134804,2,Amazing product! I love it.
CUST102381,PROD103526,1,Average quality. Expected better.
CUST119794,PROD123513,3,Terrible experience. Will not buy again.
CUST103192,PROD112017,3,Very satisfied with the quality.
CUST107102,PROD101754,5,Exceeded expectations. Great value for money.
CUST114509,PROD136512,2,Not worth the price.
CUST120605,PROD138551,2,"Decent, but could be improved."
CUST122464,PROD104084,4,Excellent product! Highly recommend.
CUST132314,PROD102640,5,Super fast delivery and great packaging!
CUST116908,PROD109721,2,"Decent, but could be improved."
CUST117091,PROD115085,4,Amazing product! I love it.
CUST112167,PROD101334,3,"Decent, but could be improved."
CUST122926,PROD116014,2,Exceeded expectations. Great value for money.
CUST112574,PROD102443,4,Average quality. Expected better.
CUST122711,PROD112763,1,Excellent product! Highly recommend.
CUST126013,PROD133311,3,Not worth the price.
CUST127433,PROD139272,5,Very satisfied with the quality.
CUST105292,PROD100890,3,Very satisfied with the quality.
CUST118651,PROD143731,4,Exceeded expectations. Great value for money.
CUST113227,PROD116911,1,Not worth the price.
CUST130273,PROD113132,1,Very satisfied with the quality.
CUST117260,PROD107839,5,Excellent product! Highly recommend.
CUST101636,PROD123533,2,Very satisfied with the quality.
CUST117191,PROD101744,3,Super fast delivery and great packaging!
CUST118235,PROD121170,2,Terrible experience. Will not buy again.
CUST129716,PROD128019,2,Not worth the price.
CUST130269,PROD117269,1,Exceeded expectations. Great value for money.
CUST110891,PROD143405,3,Exceeded expectations. Great value for money.
CUST127464,PROD139310,5,Poor customer service. Disappointed.
CUST115530,PROD111872,4,Not worth the price.
CUST108779,PROD113620,5,Average quality. Expected better.
CUST105058,PROD122119,2,Not worth the price.
CUST116466,PROD124200,1,"Decent, but could be improved."
CUST119742,PROD116731,4,Not worth the price.
CUST112016,PROD129767,3,Super fast delivery and great packaging!
CUST132740,PROD124097,1,Not worth the price.
CUST116663,PROD143757,5,Excellent product! Highly recommend.
CUST131004,PROD116451,4,Average quality. Expected better.
CUST105843,PROD132948,5,Terrible experience. Will not buy again.
CUST123588,PROD110165,2,Exceeded expectations. Great value for money.
CUST112692,PROD128126,5,Not worth the price.
CUST125884,PROD115476,4,Very satisfied with the quality.
CUST128896,PROD106341,1,"Decent, but could be improved."
CUST123559,PROD126210,2,Not worth the price.
CUST104005,PROD124108,5,Super fast delivery and great packaging!
CUST127324,PROD102841,5,"Decent, but could be improved."
CUST117547,PROD121419,3,Super fast delivery and great packaging!
CUST119672,PROD116745,3,Not worth the price.
CUST127627,PROD118610,1,Excellent product! Highly recommend.
CUST102128,PROD142856,4,Amazing product! I love it.
CUST112378,PROD116903,3,"Decent, but could be improved."
CUST122105,PROD113769,5,Average quality. Expected better.
CUST103823,PROD108381,2,Not worth the price.
CUST128599,PROD142318,5,Terrible experience. Will not buy again.
CUST126276,PROD116211,1,Amazing product! I love it.
CUST123739,PROD110998,5,Exceeded expectations. Great value for money.
CUST103718,PROD107039,5,Average quality. Expected better.
CUST102162,PROD132114,5,Poor customer service. Disappointed.
CUST117556,PROD122131,2,"Decent, but could be improved."
CUST130674,PROD114489,5,"Decent, but could be improved."
CUST114197,PROD118848,5,Poor customer service. Disappointed.
CUST130961,PROD120540,3,Not worth the price.
CUST101905,PROD140679,2,Terrible experience. Will not buy again.
CUST113186,PROD120296,5,Average quality. Expected better.
CUST128502,PROD130847,5,Exceeded expectations. Great value for money.
CUST102862,PROD104725,3,Exceeded expectations. Great value for money.
CUST125634,PROD131074,2,Very satisfied with the quality.
CUST103454,PROD117731,2,Very satisfied with the quality.
CUST129370,PROD103772,5,Terrible experience. Will not buy again.
CUST100125,PROD121257,2,Excellent product! Highly recommend.
CUST101262,PROD110866,4,Amazing product! I love it.
CUST125651,PROD107774,1,Average quality. Expected better.
CUST105009,PROD121886,2,Very satisfied with the quality.
CUST110403,PROD118921,4,Super fast delivery and great packaging!
CUST112674,PROD115169,2,Super fast delivery and great packaging!
CUST119199,PROD128012,2,Poor customer service. Disappointed.
CUST123496,PROD129666,1,Amazing product! I love it.
CUST120518,PROD129508,5,Amazing product! I love it.
CUST109526,PROD112012,5,Terrible experience. Will not buy again.
CUST130632,PROD111162,2,Amazing product! I love it.
CUST114386,PROD121928,5,Terrible experience. Will not buy again.
CUST123013,PROD134782,4,Very satisfied with the quality.
CUST122417,PROD120374,2,Exceeded expectations. Great value for money.
CUST115625,PROD141804,4,Not worth the price.
CUST104010,PROD100654,3,Excellent product! Highly recommend.
CUST106121,PROD114597,4,Poor customer service. Disappointed.
CUST115116,PROD104646,1,Excellent product! Highly recommend.
CUST118191,PROD103146,3,Average quality. Expected better.
CUST127255,PROD126989,5,Amazing product! I love it.
CUST114204,PROD113494,4,Very satisfied with the quality.
CUST113844,PROD137317,4,Terrible experience. Will not buy again.
CUST103045,PROD115694,3,Poor customer service. Disappointed.
CUST103569,PROD138161,1,Very satisfied with the quality.
CUST121624,PROD112234,1,Excellent product! Highly recommend.
CUST123123,PROD112635,4,Terrible experience. Will not buy again.
CUST109836,PROD132768,1,Average quality. Expected better.
CUST112386,PROD112815,1,"Decent, but could be improved."
CUST102019,PROD128907,5,"Decent, but could be improved."
CUST107728,PROD114611,1,"Decent, but could be improved."
CUST103567,PROD127625,2,Super fast delivery and great packaging!
CUST110544,PROD132185,3,Excellent product! Highly recommend.
CUST101465,PROD130463,3,Amazing product! I love it.
CUST107317,PROD140614,1,Excellent product! Highly recommend.
CUST124341,PROD105884,1,Not worth the price.
CUST116697,PROD113238,1,Amazing product! I love it.
CUST107690,PROD103183,5,Average quality. Expected better.
CUST107922,PROD117097,4,Very satisfied with the quality.
CUST110776,PROD120590,2,Average quality. Expected better.
CUST101920,PROD135899,1,Super fast delivery and great packaging!
CUST113637,PROD122869,3,Exceeded expectations. Great value for money.
CUST130080,PROD128010,1,Exceeded expectations. Great value for money.
CUST131285,PROD127683,2,Excellent product! Highly recommend.
CUST119975,PROD119981,2,Not worth the price.
CUST102004,PROD136949,5,Amazing product! I love it.
CUST125032,PROD129427,3,Amazing product! I love it.
CUST102660,PROD104935,1,Excellent product! Highly recommend.
CUST113052,PROD105750,2,"Decent, but could be improved."
CUST119690,PROD111063,3,Poor customer service. Disappointed.
CUST105988,PROD104925,5,"Decent, but could be improved."
CUST123370,PROD140199,4,Average quality. Expected better.
CUST123064,PROD106585,2,Terrible experience. Will not buy again.
CUST103225,PROD141626,3,Very satisfied with the quality.
CUST105893,PROD105150,4,Poor customer service. Disappointed.
CUST107788,PROD141201,5,Exceeded expectations. Great value for money.
CUST114917,PROD122056,4,Super fast delivery and great packaging!
CUST115657,PROD142108,5,Average quality. Expected better.
CUST126551,PROD107834,1,Amazing product! I love it.
CUST110919,PROD142094,1,Exceeded expectations. Great value for money.
CUST109088,PROD138300,5,Exceeded expectations. Great value for money.
CUST131654,PROD108275,1,Average quality. Expected better.
CUST129282,PROD134114,3,Amazing product! I love it.
CUST128126,PROD117545,3,Exceeded expectations. Great value for money.
CUST124831,PROD104516,2,Average quality. Expected better.
CUST129624,PROD134299,3,Poor customer service. Disappointed.
CUST100913,PROD105538,1,"Decent, but could be improved."
CUST104083,PROD120252,4,Exceeded expectations. Great value for money.
CUST107061,PROD108890,2,Amazing product! I love it.
CUST119128,PROD114705,5,Excellent product! Highly recommend.
CUST114199,PROD124474,3,Average quality. Expected better.
CUST115096,PROD132592,2,Not worth the price.
CUST124659,PROD131469,5,Very satisfied with the quality.
CUST108705,PROD118720,5,Super fast delivery and great packaging!
CUST121552,PROD131096,1,Very satisfied with the quality.
CUST115527,PROD109178,3,Amazing product! I love it.
CUST128528,PROD104946,2,Poor customer service. Disappointed.
CUST101157,PROD105436,1,Not worth the price.
CUST122086,PROD141853,1,Excellent product! Highly recommend.
CUST129969,PROD107414,4,Super fast delivery and great packaging!
CUST114188,PROD107280,4,Not worth the price.
CUST121409,PROD109181,5,Terrible experience. Will not buy again.
CUST113173,PROD118149,2,Average quality. Expected better.
CUST118068,PROD138608,5,Amazing product! I love it.
CUST108304,PROD113968,5,Super fast delivery and great packaging!
CUST101843,PROD116690,4,"Decent, but could be improved."
CUST106065,PROD122968,1,Not worth the price.
CUST131504,PROD112545,3,"Decent, but could be improved."
CUST103066,PROD113073,4,Average quality. Expected better.
CUST121738,PROD102185,3,Terrible experience. Will not buy again.
CUST108293,PROD112365,1,"Decent, but could be improved."
CUST121083,PROD106331,4,Excellent product! Highly recommend.
CUST111447,PROD114351,1,Amazing product! I love it.
CUST104830,PROD111947,2,"Decent, but could be improved."
CUST123038,PROD134601,3,Super fast delivery and great packaging!
CUST111763,PROD117136,1,Poor customer service. Disappointed.
CUST106833,PROD129331,4,Average quality. Expected better.
CUST126978,PROD120257,4,Terrible experience. Will not buy again.
CUST100938,PROD110519,5,Excellent product! Highly recommend.
CUST103571,PROD107683,2,Not worth the price.
CUST118347,PROD112241,5,Exceeded expectations. Great value for money.
CUST110263,PROD112344,4,Terrible experience. Will not buy again.
CUST123898,PROD132106,3,Exceeded expectations. Great value for money.
CUST121321,PROD123547,4,Exceeded expectations. Great value for money.
CUST114282,PROD119334,2,Very satisfied with the quality.
CUST121058,PROD121650,2,Not worth the price.
CUST101039,PROD121820,5,Poor customer service. Disappointed.
CUST131527,PROD120313,3,Terrible experience. Will not buy again.
CUST108823,PROD113340,3,Amazing product! I love it.
CUST113919,PROD101265,5,Excellent product! Highly recommend.
CUST108276,PROD110823,3,Not worth the price.
CUST118360,PROD131031,5,Poor customer service. Disappointed.
CUST124449,PROD131671,3,Not worth the price.
CUST109463,PROD138059,4,Poor customer service. Disappointed.
CUST127399,PROD100303,4,Poor customer service. Disappointed.
CUST102581,PROD105676,4,Poor customer service. Disappointed.
CUST117543,PROD117679,4,"Decent, but could be improved."
CUST106832,PROD132912,2,Terrible experience. Will not buy again.
CUST119550,PROD118404,2,Poor customer service. Disappointed.
CUST100377,PROD111561,1,Excellent product! Highly recommend.
CUST122166,PROD135653,2,Poor customer service. Disappointed.
CUST129092,PROD106733,3,Poor customer service. Disappointed.
CUST106438,PROD102262,3,"Decent, but could be improved."
CUST100945,PROD116516,4,Average quality. Expected better.
CUST129711,PROD134681,2,"Decent, but could be improved."
CUST128149,PROD126993,2,Excellent product! Highly recommend.
CUST112879,PROD103185,2,Amazing product! I love it.
CUST125302,PROD122364,2,Amazing product! I love it.
CUST123245,PROD129536,3,Poor customer service. Disappointed.
CUST114751,PROD142206,5,Very satisfied with the quality.
CUST102727,PROD121453,3,Super fast delivery and great packaging!
CUST117471,PROD112657,2,Very satisfied with the quality.
CUST111909,PROD119524,4,Exceeded expectations. Great value for money.
CUST109101,PROD140335,2,Terrible experience. Will not buy again.
CUST122243,PROD137314,1,Very satisfied with the quality.
CUST123731,PROD121248,3,Not worth the price.
CUST125454,PROD134544,1,Amazing product! I love it.
CUST113807,PROD114187,2,Very satisfied with the quality.
CUST127620,PROD128129,4,Exceeded expectations. Great value for money.
CUST117884,PROD102441,2,Poor customer service. Disappointed.
CUST112578,PROD126819,4,"Decent, but could be improved."
CUST130668,PROD122584,2,Amazing product! I love it.
CUST103897,PROD128236,3,Excellent product! Highly recommend.
CUST124834,PROD115908,4,Poor customer service. Disappointed.
CUST129125,PROD137455,2,Average quality. Expected better.
CUST128116,PROD125693,3,Super fast delivery and great packaging!
CUST115841,PROD132665,4,Exceeded expectations. Great value for money.
CUST131478,PROD104840,3,Terrible experience. Will not buy again.
CUST104453,PROD126878,3,Super fast delivery and great packaging!
CUST111898,PROD143222,3,Very satisfied with the quality.
CUST111604,PROD142433,2,Poor customer service. Disappointed.
CUST109549,PROD100453,1,Exceeded expectations. Great value for money.
CUST129091,PROD134613,4,Average quality. Expected better.
CUST107487,PROD141043,3,Not worth the price.
CUST102754,PROD133324,1,Terrible experience. Will not buy again.
CUST130928,PROD108115,3,Super fast delivery and great packaging!
CUST126000,PROD103246,4,Not worth the price.
CUST108529,PROD115719,2,Poor customer service. Disappointed.
CUST115515,PROD133329,4,Terrible experience. Will not buy again.
CUST113616,PROD125426,3,"Decent, but could be improved."
CUST110715,PROD100801,1,Poor customer service. Disappointed.
CUST127478,PROD118919,4,Not worth the price.
CUST110832,PROD108944,1,Terrible experience. Will not buy again.
CUST129183,PROD136556,3,Average quality. Expected better.
CUST132041,PROD119802,2,Very satisfied with the quality.
CUST107811,PROD121849,5,Poor customer service. Disappointed.
CUST120057,PROD102895,4,Amazing product! I love it.
CUST121724,PROD137032,4,Terrible experience. Will not buy again.
CUST115557,PROD109781,1,Excellent product! Highly recommend.
CUST128914,PROD106687,1,Average quality. Expected better.
CUST105752,PROD139360,2,Average quality. Expected better.
CUST100239,PROD101510,5,"Decent, but could be improved."
CUST110619,PROD127744,1,Poor customer service. Disappointed.
CUST105938,PROD104848,3,"Decent, but could be improved."
CUST122078,PROD124044,1,Poor customer service. Disappointed.
CUST113206,PROD104357,2,Terrible experience. Will not buy again.
CUST114527,PROD136633,1,Average quality. Expected better.
CUST103872,PROD116672,5,Terrible experience. Will not buy again.
CUST120428,PROD137858,3,Excellent product! Highly recommend.
CUST116990,PROD117983,5,Very satisfied with the quality.
CUST105650,PROD112188,1,Average quality. Expected better.
CUST107671,PROD103179,3,Excellent product! Highly recommend.
CUST105852,PROD117880,5,Super fast delivery and great packaging!
CUST128214,PROD131708,1,Terrible experience. Will not buy again.
CUST114503,PROD105467,3,"Decent, but could be improved."
CUST105539,PROD112973,5,Amazing product! I love it.
CUST120992,PROD102181,4,Amazing product! I love it.
CUST116352,PROD103673,4,"Decent, but could be improved."
CUST112611,PROD101905,1,Amazing product! I love it.
CUST113660,PROD113378,1,Amazing product! I love it.
CUST107723,PROD126138,1,Terrible experience. Will not buy again.
CUST125000,PROD142785,2,Not worth the price.
CUST105218,PROD113075,3,Exceeded expectations. Great value for money.
CUST114704,PROD115371,1,Super fast delivery and great packaging!
CUST106254,PROD114595,3,Amazing product! I love it.
CUST110842,PROD118196,5,Exceeded expectations. Great value for money.
CUST109377,PROD132581,5,Amazing product! I love it.
CUST128257,PROD106686,1,Amazing product! I love it.
CUST120997,PROD143547,2,"Decent, but could be improved."
CUST119822,PROD101657,1,Terrible experience. Will not buy again.
CUST108537,PROD107904,4,Not worth the price.
CUST123345,PROD125432,3,"Decent, but could be improved."
CUST112947,PROD137640,2,Poor customer service. Disappointed.
CUST125735,PROD140512,2,Poor customer service. Disappointed.
CUST123944,PROD118388,1,Exceeded expectations. Great value for money.
CUST122266,PROD104857,3,Very satisfied with the quality.
CUST103242,PROD102737,5,Super fast delivery and great packaging!
CUST117948,PROD104390,2,Amazing product! I love it.
CUST100759,PROD109719,2,Exceeded expectations. Great value for money.
CUST107619,PROD116635,1,Super fast delivery and great packaging!
CUST126767,PROD140338,2,"Decent, but could be improved."
CUST123926,PROD140892,3,Not worth the price.
CUST109623,PROD126196,3,"Decent, but could be improved."
CUST114479,PROD138029,3,Exceeded expectations. Great value for money.
CUST118749,PROD128415,1,"Decent, but could be improved."
CUST130683,PROD134545,3,"Decent, but could be improved."
CUST102860,PROD127209,4,Super fast delivery and great packaging!
CUST119640,PROD140778,1,Average quality. Expected better.
CUST128585,PROD100791,3,Poor customer service. Disappointed.
CUST115113,PROD102800,3,Average quality. Expected better.
CUST119246,PROD136872,5,Average quality. Expected better.
CUST109852,PROD110684,5,Amazing product! I love it.
CUST124646,PROD106109,5,Terrible experience. Will not buy again.
CUST114567,PROD122856,4,Poor customer service. Disappointed.
CUST110988,PROD119968,5,Amazing product! I love it.
CUST104821,PROD119150,3,Amazing product! I love it.
CUST111977,PROD138471,1,Very satisfied with the quality.
CUST121624,PROD100873,2,Terrible experience. Will not buy again.
CUST123028,PROD102753,2,Not worth the price.
CUST123695,PROD112564,2,Excellent product! Highly recommend.
CUST121550,PROD125823,2,Not worth the price.
CUST127665,PROD140500,4,Very satisfied with the quality.
CUST129361,PROD112058,4,Terrible experience. Will not buy again.
CUST100149,PROD100136,1,Super fast delivery and great packaging!
CUST104860,PROD136200,3,Excellent product! Highly recommend.
CUST131948,PROD109737,4,Amazing product! I love it.
CUST125427,PROD117603,4,Not worth the price.
CUST128044,PROD100940,1,Terrible experience. Will not buy again.
CUST111718,PROD102593,4,Average quality. Expected better.
CUST113117,PROD123383,5,Exceeded expectations. Great value for money.
CUST108949,PROD115748,2,"Decent, but could be improved."
CUST125252,PROD124695,5,Terrible experience. Will not buy again.
CUST129683,PROD131844,1,Terrible experience. Will not buy again.
CUST107525,PROD139302,3,Terrible experience. Will not buy again.
CUST122266,PROD135649,3,Very satisfied with the quality.
CUST116812,PROD106720,3,Terrible experience. Will not buy again.
CUST126816,PROD108208,4,Average quality. Expected better.
CUST129156,PROD114076,5,Super fast delivery and great packaging!
CUST119640,PROD111311,5,Not worth the price.
CUST126725,PROD141565,4,Exceeded expectations. Great value for money.
CUST102180,PROD100516,1,Super fast delivery and great packaging!
CUST108308,PROD138241,4,Not worth the price.
CUST127482,PROD123654,2,Terrible experience. Will not buy again.
CUST125881,PROD132334,4,Super fast delivery and great packaging!
CUST128724,PROD134442,5,Poor customer service. Disappointed.
CUST108084,PROD119340,5,Not worth the price.
CUST100512,PROD115898,2,Average quality. Expected better.
CUST106765,PROD107910,4,Super fast delivery and great packaging!
CUST127432,PROD126722,4,Amazing product! I love it.
CUST111137,PROD107321,1,Average quality. Expected better.
CUST105674,PROD136030,1,Terrible experience. Will not buy again.
CUST109844,PROD114202,3,Not worth the price.
CUST111037,PROD103365,2,Very satisfied with the quality.
CUST127243,PROD107361,4,Poor customer service. Disappointed.
CUST105716,PROD111767,2,Excellent product! Highly recommend.
CUST108454,PROD102978,3,Terrible experience. Will not buy again.
CUST111900,PROD135368,4,Very satisfied with the quality.
CUST110726,PROD126840,1,Amazing product! I love it.
CUST105347,PROD132062,5,"Decent, but could be improved."
CUST101360,PROD110263,3,Amazing product! I love it.
CUST106362,PROD115682,5,Average quality. Expected better.
CUST110656,PROD127708,5,Exceeded expectations. Great value for money.
CUST128481,PROD103492,5,Amazing product! I love it.
CUST123213,PROD133795,5,Super fast delivery and great packaging!
CUST100448,PROD116730,5,Average quality. Expected better.
CUST110067,PROD137621,5,Exceeded expectations. Great value for money.
CUST101348,PROD141539,2,Poor customer service. Disappointed.
CUST128852,PROD111692,1,Terrible experience. Will not buy again.
CUST132173,PROD102511,1,Poor customer service. Disappointed.
CUST108186,PROD143429,4,Poor customer service. Disappointed.
CUST125813,PROD133755,5,Amazing product! I love it.
CUST117043,PROD124417,2,Terrible experience. Will not buy again.
CUST125946,PROD133615,5,Very satisfied with the quality.
CUST131304,PROD136823,2,Terrible experience. Will not buy again.
CUST103535,PROD110774,2,Excellent product! Highly recommend.
CUST121917,PROD132193,4,Very satisfied with the quality.
CUST107999,PROD140980,4,Amazing product! I love it.
CUST103671,PROD126101,4,Not worth the price.
CUST112838,PROD139501,2,Amazing product! I love it.
CUST110016,PROD103817,5,Not worth the price.
CUST128500,PROD129185,2,"Decent, but could be improved."
CUST116030,PROD125244,3,Excellent product! Highly recommend.
CUST105706,PROD134420,4,Poor customer service. Disappointed.
CUST132122,PROD109784,3,Terrible experience. Will not buy again.
CUST104378,PROD143618,3,Terrible experience. Will not buy again.
CUST105670,PROD111044,4,Not worth the price.
CUST130156,PROD100452,3,Very satisfied with the quality.
CUST112395,PROD100812,4,Amazing product! I love it.
CUST108154,PROD131162,3,Excellent product! Highly recommend.
CUST108190,PROD111022,1,Exceeded expectations. Great value for money.
CUST104160,PROD129686,2,Terrible experience. Will not buy again.
CUST115534,PROD127455,2,Excellent product! Highly recommend.
CUST104397,PROD104482,5,Very satisfied with the quality.
CUST127629,PROD114059,5,Very satisfied with the quality.
CUST116995,PROD138810,1,"Decent, but could be improved."
CUST114020,PROD138699,3,Amazing product! I love it.
CUST117853,PROD125194,4,Amazing product! I love it.
CUST129800,PROD140396,5,Poor customer service. Disappointed.
CUST120350,PROD112982,2,"Decent, but could be improved."
CUST128945,PROD124732,3,Exceeded expectations. Great value for money.
CUST129771,PROD107739,1,Not worth the price.
CUST122980,PROD134194,5,Excellent product! Highly recommend.
CUST116138,PROD112336,3,Exceeded expectations. Great value for money.
CUST126923,PROD135147,4,Not worth the price.
CUST129427,PROD107498,1,Not worth the price.
CUST109902,PROD132538,1,Very satisfied with the quality.
CUST129334,PROD132602,1,Exceeded expectations. Great value for money.
CUST120591,PROD101895,5,Exceeded expectations. Great value for money.
CUST108877,PROD114749,2,Super fast delivery and great packaging!
CUST104568,PROD111734,2,Very satisfied with the quality.
CUST122502,PROD119883,1,Poor customer service. Disappointed.
